sku,Marca,Titulo,Su_Precio,Tipo_de_Cambio,ID_Menu_Nvl_1,ID_Menu_Nvl_2,ID_Menu_Nvl_3,cat_lvl1_id,cat_lvl2_id,cat_lvl3_id,stock_total,Imagen_Principal,Descripcion,price_source,resolve_status,resolve_reason
XBS-6M-L,ACCESSPRO,"Barrera Vehicular Izquierda / Soporta brazo Telescópico de hasta 6 metros / Tiempo de Apertura 6 segundos",295.75,18.44,37,499,2925,37,499,2925,6,https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBS6ML/XBS6ML-h.PNG,"<div class=""row""> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas principales:</strong> <ul> <li>Soporta brazo telesc&oacute;pico de hasta 6 metros&nbsp;</li> <li>Barrera izquierda&nbsp;</li> <li>Tiempo de apertura 6 segundos&nbsp;</li> </ul> </div> </div> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas F&iacute;sicas y El&eacute;ctricas:</strong> <ul> <li>Voltaje de operaci&oacute;n 127 Vac</li> <li>Consumo 120 W</li> <li>Hasta 2400 ciclos diarios&nbsp;</li> </ul> </div> </div> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas adicionales:</strong> <ul> <li>Temperatura de operaci&oacute;n -20 a 50&deg;C</li> <li>Torque del mecanismo 150 Nm</li> <li>Rotaci&oacute;n del motor 1500 r</li> </ul> </div> </div> </div> <hr /> <div class=""row default_padding_bottom""> <div class=""col-sm-6""> <h2>Barrera vehicular izquierda compatible con brazo telesc&oacute;pico de hasta 6 metros (No incluido).&nbsp;</h2> <h2>Accesorios opcionales no incluidos&nbsp;&nbsp;</h2> <ul> <li><strong>XBS-SW-01</strong> Botonera triple de uso rudo&nbsp;</li> <li><strong>XB-T23</strong> Control inal&aacute;mbrico de llavero</li> <li><strong>XB-T18-BC</strong> Control inal&aacute;mbrico para visera&nbsp;</li> <li><strong>XB-REC2</strong> Receptor inal&aacute;mbrico externo&nbsp;</li> <li><strong>XB-DLP-1101</strong>&nbsp;Sensor de masa de un canal&nbsp;</li> <li><strong>SYS-LM8</strong> Lazo magn&eacute;tico de 8 metros&nbsp;</li> <li><strong>XBS-IR-33</strong> Fotocelda de seguridad&nbsp;</li> <li><strong>XB-TEL-ARMB1</strong> Brazo telescopico de 6 metros</li> <li><strong>XBS-RDA06</strong> Radar para barreras <strong>ACCESS-PRO</strong></li> <li><strong>XB-WT-01</strong> Boton de pared para barreras <strong>ACCESS-PRO</strong></li> <li><strong>XB-ANCLA&nbsp;&nbsp;</strong>Ancla para barreras<strong> ACCESS-PRO</strong></li> </ul> </div> <div class=""col-sm-6""><img class=""img-responsive"" src=""https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBS6ML/XBS6ML-p.PNG"" /></div> </div> <hr /> <h2 style=""text-align: center;"">NOTA: Considerar descansabrazos <a href=""https://www.syscom.mx/principal/searchcont?route=XB-POST-AccessPRO-Industrial-183352&amp;autodetect=xbpost"" target=""_blank"" rel=""noopener"">XB-POST</a> en brazos de 4 m o m&aacute;s para evitar da&ntilde;o prematuro del mecanismo.&nbsp;</h2> <hr /> <h2 style=""text-align: center;"">NOTAS ADICIONALES&nbsp;</h2> <p style=""text-align: center;""><strong>La barrera viene preparada para trabajar con un brazo de una distancia de 5 a 6 metros&comma; tener un brazo con una distancia distinta requiere cambio de resortes.&nbsp;</strong></p> <p style=""text-align: center;"">Para saber qu&eacute; tipo de resorte debe de utilizar podemos tomar la siguiente <a title=""Que resortes usar "" href=""https://ftp3.syscom.mx/usuarios/ftp/2021/05/29/350f1/Como%20selecionar%20los%20resortes%20de%20una%20barrera%20XBF4M%20y%20XBS6M.pdf"" target=""_blank"" rel=""noopener""><strong>TABLA</strong></a>&nbsp;</p> <p style=""text-align: center;"">Barrera solo compatible con brazo <strong>XB-TEL-ARMB1</strong></p> <p style=""text-align: center;"">En un ajuste correcto de los l&iacute;mites de apertura y cierre nuestro mecanismo no debe de llegar hasta los topes f&iacute;sicos.</p> <p style=""text-align: center;"">Si su mecanismo est&aacute; llegando hasta los topes f&iacute;sicos favor de revisar el siguiente <a title=""Ajuste de parametros P1 y P2"" href=""https://youtu.be/a73TVkgp_uY"" target=""_blank"" rel=""noopener""><strong>VIDEO</strong></a>.&nbsp;</p> <p style=""text-align: center;""><strong>NO</strong> compatible con brazos iluminados</p> <p style=""text-align: center;"">Garantia de 1 a&ntilde;o.</p> <hr /> <div class=""row""> <div class=""col-sm-6 ""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/a73TVkgp_uY"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/D_FWQNEfrec"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> </div> <hr /> <div class=""row""> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/VLYKRKIHV6w"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/_nNtNTpoztY"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/I1_oyETclEU"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> </div> <hr />",Su_Precio,ok,
XBS-6M-R,ACCESSPRO,"Barrera Vehicular Derecha / Soporta brazo Telescópico de hasta 6 metros / Tiempo de Apertura 6 segundos",284.41,18.44,37,499,2925,37,499,2925,30,https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBS6MR/XBS6MR-h.PNG,"<div class=""row""> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas principales:</strong> <ul> <li>Soporta brazo telesc&oacute;pico de hasta 6 metros&nbsp;</li> <li>Barrera derecha&nbsp;</li> <li>Tiempo de apertura 6 segundos&nbsp;</li> </ul> </div> </div> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas F&iacute;sicas y El&eacute;ctricas:</strong> <ul> <li>Voltaje de operaci&oacute;n 127 Vac</li> <li>Consumo 120 W</li> <li>Hasta 2400 ciclos diarios&nbsp;</li> </ul> </div> </div> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas adicionales:</strong> <ul> <li>Temperatura de operaci&oacute;n -20 a 50&deg;C</li> <li>Torque del mecanismo 150 Nm</li> <li>Rotaci&oacute;n del motor 1500 r</li> </ul> </div> </div> </div> <hr /> <div class=""row default_padding_bottom""> <div class=""col-sm-6""> <h2>Barrera vehicular derecha compatible con brazo telesc&oacute;pico de hasta 6 metros (No incluido).&nbsp;</h2> <h2>Accesorios opcionales no incluidos&nbsp;&nbsp;</h2> <ul> <li><strong>XBS-SW-01</strong> Botonera triple de uso rudo&nbsp;</li> <li><strong>XB-T23</strong> Control inal&aacute;mbrico de llavero</li> <li><strong>XB-T18-BC</strong> Control inal&aacute;mbrico para visera&nbsp;</li> <li><strong>XB-REC2</strong> Receptor inal&aacute;mbrico externo&nbsp;</li> <li><strong>XB-DLP-1101</strong>&nbsp;Sensor de masa de un canal&nbsp;</li> <li><strong>SYS-LM8</strong> Lazo magn&eacute;tico de 8 metros&nbsp;</li> <li><strong>XBS-IR-33</strong> Fotocelda de seguridad&nbsp;</li> <li><strong>XB-TEL-ARMB1</strong> Brazo telescopico de 6 metros&nbsp;</li> <li><strong>XB-ANCLA</strong>&nbsp; Ancla para barreras <strong>ACCESS-PRO</strong></li> <li><strong>XBS-RDA06&nbsp;</strong>Radar para barreras <strong>ACCESS-PRO</strong></li> </ul> </div> <div class=""col-sm-6""><img class=""img-responsive"" src=""https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBS6MR/XBS6MR-p.PNG"" /></div> </div> <hr /> <h2 style=""text-align: center;"">NOTA: Considerar descansabrazos <a href=""https://www.syscom.mx/principal/searchcont?route=XB-POST-AccessPRO-Industrial-183352&amp;autodetect=xbpost"" target=""_blank"" rel=""noopener"">XB-POST</a> en brazos de 4 m o m&aacute;s para evitar da&ntilde;o prematuro del mecanismo.&nbsp;</h2> <hr /> <h2 style=""text-align: center;"">NOTAS ADICIONALES&nbsp;</h2> <p style=""text-align: center;""><strong>La barrera viene preparada para trabajar con un brazo de una distancia de 5 a 6 metros&comma; tener un brazo con una distancia distinta requiere cambio de resortes.&nbsp;</strong></p> <p style=""text-align: center;"">Para saber qu&eacute; tipo de resorte debe de utilizar podemos tomar la siguiente <a title=""Que resortes usar "" href=""https://ftp3.syscom.mx/usuarios/ftp/2021/05/29/350f1/Como%20selecionar%20los%20resortes%20de%20una%20barrera%20XBF4M%20y%20XBS6M.pdf"" target=""_blank"" rel=""noopener""><strong>TABLA</strong></a>&nbsp;</p> <p style=""text-align: center;"">Barrera solo compatible con brazo <strong>XB-ARM-4M</strong></p> <p style=""text-align: center;"">En un ajuste correcto de los l&iacute;mites de apertura y cierre nuestro mecanismo no debe de llegar hasta los topes f&iacute;sicos.</p> <p style=""text-align: center;"">Si su mecanismo est&aacute; llegando hasta los topes f&iacute;sicos favor de revisar el siguiente <a title=""Ajuste de parametros P1 y P2"" href=""https://youtu.be/a73TVkgp_uY"" target=""_blank"" rel=""noopener""><strong>VIDEO</strong></a>.&nbsp;</p> <p style=""text-align: center;""><strong>NO</strong> compatible con brazos iluminados.</p> <p style=""text-align: center;"">Garantia de 1 a&ntilde;o.</p> <hr /> <div class=""row""> <div class=""col-sm-6 ""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/a73TVkgp_uY"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/D_FWQNEfrec"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> </div> <hr /> <div class=""row""> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/VLYKRKIHV6w"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/_nNtNTpoztY"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/I1_oyETclEU"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> </div> <hr />",Su_Precio,ok,
XBS-ARM,ACCESSPRO,"Mástil recto iluminación LED  ROJO/VERDE de 5 metros compatible con barreras Industrial By AccessPRO",85.06,18.44,37,499,2926,37,499,2926,39,http://ftp3.syscom.mx/usuarios/fotos/XB6000ARM/XB6000ARM.jpg,"<p><br />M&aacute;stil recto iluminado de 5 metros compatible con barreras Industrial By AccessPRO</p> <p><strong>Caracteristicas</strong>:</p> <ul> <li>Voltaje de operaci&oacute;n: 12 Vcc</li> <li>Consumo: 2 A</li> <li><strong>Fuente de alimentaci&oacute;n compatible: PS-12-DC-4C (No incluida)</strong></li> <li><strong>90 dias de garant&iacute;a contra defectos de fabricaci&oacute;n.&nbsp;</strong></li> </ul> <p><br /><strong>Compatibilidad:</strong></p> <ul> <li>XBS5000R</li> <li>XBS5000L</li> </ul> <hr /> <h2 style=""text-align: center;"">NOTA: Considerar descansabrazos <a href=""https://www.syscom.mx/principal/searchcont?route=XB-POST-AccessPRO-Industrial-183352&amp;autodetect=xbpost"" target=""_blank"" rel=""noopener"">XB-POST</a> en brazos de 4 m o m&aacute;s para evitar da&ntilde;o prematuro del mecanismo.&nbsp;</h2>",Su_Precio,ok,
XBS-CAN-AC-800,ACCESSPRO,"Motor para puertas corredizas / 800 kgs / Motor brushless / Cierre automático / auto aprendizaje de finales de carrera",162.31,18.44,37,499,66087,37,499,66087,48,https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBSCANAC800/XBSCANAC800-h.PNG,"<div class=""row""> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas principales:</strong> <ul> <li>Peso m&aacute;ximo de la hoja 800 kg.</li> <li>Cuadro de mando inclu&iacute;do.</li> <li>Cierre autom&aacute;tico ajustable.</li> <li>Incluye 2 controles XBT23.&nbsp;</li> <li>Tiempo de vida utill del motor 3000 hrs.&nbsp;</li> </ul> </div> </div> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas F&iacute;sicas y El&eacute;ctricas:</strong> <ul> <li>Alimentaci&oacute;n: 110 Vac.</li> <li>Consumo de corriente: 8A.</li> <li>Potencia: 280W.</li> <li>Medidas de empaque 38 x 33 x 30 cms.</li> <li>Medidas del operador 30 x 26 x 25 cms.</li> </ul> </div> </div> <div class=""col-sm-4""> <div style=""border-left: 5px solid #0091ff; border-radius: 5px; padding: 5px; box-shadow: 2px 2px 10px #d8d8d8; -webkit-box-shadow: 2px 2px 10px #d8d8d8;""><strong>Caracter&iacute;sticas Destacadas:</strong> <ul> <li>Motor de cremallera.</li> <li>Tiempo de vida &uacute;til del motor 3000 hrs.&nbsp;</li> <li>Grado de protecci&oacute;n IP44.</li> <li>Torque m&aacute;ximo de 110 Nm.</li> <li>Temperatura de operaci&oacute;n de -20 a 55 &deg;C.</li> </ul> </div> <div class=""row""> <div class=""col-sm-6"">&nbsp;</div> </div> </div> </div> <hr /> <p style=""text-align: center;""><span style=""font-size: 18pt;""><strong>&iquest;Qu&eacute; equipos necesito para una instalaci&oacute;n?</strong></span></p> <p style=""text-align: center;""><strong>XBS-CANAC-800</strong> Motor para puertas corredizas de 800kgs&nbsp;</p> <p style=""text-align: center;""><strong>XBS-R01</strong> Cremallera de acero modulo 4 (Se vende por tramos de 1 metro) cantidad depende del tama&ntilde;o de la puerta</p> <hr /> <p style=""text-align: center;""><strong style=""font-size: 24px; text-align: center;"">&iquest;Qu&eacute; accesorios opcionales puedo agregar a mi instalaci&oacute;n?</strong></p> <p style=""text-align: center;""><strong>XB-WT-01</strong> Bot&oacute;n inal&aacute;mbrico de pared compatible con XB-REC2</p> <p style=""text-align: center;""><strong>XBS-SW-01</strong> Botonera triple de uso rudo&nbsp;</p> <p style=""text-align: center;""><strong>XB-REC2</strong> Receptor inal&aacute;mbrico externo de dos canales&nbsp;</p> <p style=""text-align: center;""><strong>XB-T23</strong> Control remoto inal&aacute;mbrico compatible con XB-REC2</p> <p style=""text-align: center;""><strong>XBS-25-MRF</strong> Fotocelda infrarroja / Alcance hasta 25 mts&nbsp;</p> <hr /> <p style=""text-align: center;""><a title=""Ajustes y configuraciones "" href=""https://soporte.syscom.mx/es/?q=xbscanac800"" target=""_blank"" rel=""noopener""><strong style=""font-size: 24px; text-align: center;"">Videos de configuraciones y ajustes.</strong></a></p> <hr /> <div class=""row default_margin_bottom""> <div class=""col-sm-6"">&nbsp;</div> </div> <div class=""row""> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe src=""https://www.youtube.com/embed/PoCEBQvgwJc"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe src=""https://www.youtube.com/embed/MVQpAhrasP8"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-sm-6 col-md-4""> <div class=""embed-responsive embed-responsive-16by9""><iframe src=""https://www.youtube.com/embed/DIFol-4j0aI"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> </div> <hr /> <p style=""text-align: center;""><strong style=""line-height: 20.8px;"">*NOTA: El peso estimado de la puerta incluye el peso de la hoja&comma; m&aacute;s el peso de arrastre de la misma. El equipo soporta un m&aacute;ximo de 5 controles inal&aacute;mbricos considerando un solo bot&oacute;n por control. Si requiere agregar una cantidad mayor de controles remotos&comma; deber&aacute; a&ntilde;adir un receptor inal&aacute;mbrico XBREC2 (400 controles por receptor m&aacute;ximo).</strong></p> <p style=""text-align: center;""><strong style=""line-height: 20.8px;"">Equipo con 1 a&ntilde;o de garantia contra defectos de fabricaci&oacute;n.&nbsp;</strong></p> <hr /> <p><img src=""https://ftp3.syscom.mx/usuarios/fotos/XBSCANAC800/89073-comunello-corrediza.jpg"" alt=""Rodamientos Comunello "" width=""100%"" /></p>",Su_Precio,ok,
XBS-CAN-GEAR,ACCESSPRO,"Refacción Engrane para Operador XBSCANAC800",12.48,18.44,37,499,66066,37,499,66066,0,https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBSCANGEAR/XBSCANGEAR-h.PNG,"<div class=""row default_padding_bottom""> <div class=""col-sm-6""> <h2>Engrane para operador corredizo</h2> <h2>Caracteristicas:&nbsp;</h2> <ul> <li>Modulo 4</li> <li>Fabricado en acero</li> </ul> <h2>Compatibilidad:</h2> <ul> <li><strong>XBSCANAC800</strong> Operador corredizo.</li> </ul> </div> <div class=""col-sm-6""><img class=""img-responsive"" src=""https://ftp3.syscom.mx/usuarios/ftp/web_img/img-preview.jpg"" /></div> </div> <hr />",Su_Precio,ok,
XBS-CAN-KEY,ACCESSPRO,"Refacción / Llave De Desbloqueo Para Motor CAN800 / Compatible con XBSCANAC800",0.89,18.44,37,499,2926,37,499,2926,0,https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPROINDUSTRIAL/XBSCANKEY/XBSCANKEY-h.PNG,"<p style=""text-align: center;""><span style=""font-size: 14pt;""><strong>Llave de desbloqueo para motor CAN800</strong></span></p> <p style=""text-align: center;""><strong>Compatible con:</strong></p> <p style=""text-align: center;"">XBSCANAC800</p> <hr />",Su_Precio,ok,
XBS-CANAC800-PCB,ACCESSPRO,"Tarjeta Electrónica Para Motor XBS-CAN-AC-800",38.11,18.44,37,499,66066,37,499,66066,0,http://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPROINDUSTRIAL/XBSCANAC800PCB/XBSCANAC800PCB-h.PNG,"<p>Tablilla principal para motores XBSCANAC800</p>",Su_Precio,ok,
XBS-CORE-KIT-L,ACCESSPRO,"Mecanismo de refacción para barrera vehicular XBS5000L",422.11,18.44,37,499,66066,37,499,66066,0,http://ftp3.syscom.mx/usuarios/fotos/XBSCOREKITR/XBSCOREKITR.jpg,"<p><br />Mecanismo de refacci&oacute;n para barreras XB3000R.<br /><br />Incluye:&nbsp;</p> <ul> <li>Motor AC con motoreductor de 6 segundos</li> <li>2 transmisores XBT23</li> <li>1 cuadro de mando</li> </ul> <p>Compatibilidad:</p> <ul> <li>XB3000R</li> </ul>",Su_Precio,ok,
XBS-ELOCK,ACCESSPRO,"Cerradura Electrica Para Puertas Abatibles de Una Sola Hoja",54.86,18.44,37,499,2926,37,499,2926,12,http://ftp3.syscom.mx/usuarios/fotos/XBSELOCK/XBSELOCK.jpg,"<h2 style=""text-align: center;"">Cerradura electrica para puertas abatibles de una hoja.&nbsp;</h2> <h2 style=""text-align: center;""><span style=""line-height: 20.8px;"">Especificaciones:</span></h2> <p style=""text-align: center;"">Voltaje de operaci&oacute;n 12Vdc</p> <p style=""text-align: center;"">Consumo de corriente 2 Amp (Fuentes recomendadas <strong>PS-12-DC-4C</strong> o <strong>PL12DC3ABK</strong>)</p> <hr /> <h2 style=""text-align: center;""><span style=""line-height: 20.8px;"">Compatible con:</span></h2> <p style=""text-align: center;""><strong>XBS-PK-03</strong> Kit de motores para puerta abatible.</p> <p style=""text-align: center;""><strong>XBS-PK-03CBOX</strong> Cuadro de mando para puertas abatibles.&nbsp;</p> <hr /> <div class=""row mb-2""> <div class=""col-12 col-lg py-1""> <div class=""ratio ratio-16x9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/nOR1kl-bO-8?si=bNV9MCVS4QHSllc1"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-12 col-lg py-1""> <div class=""ratio ratio-16x9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/ZIMPtV6WaBI?si=2G3FnpjbPqa0zOgT"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> <div class=""col-12 col-lg py-1""> <div class=""ratio ratio-16x9""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/nOR1kl-bO-8?si=bNV9MCVS4QHSllc1"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></div> </div> </div>",Su_Precio,ok,
XBS-FS-7PCB,ACCESSPRO,"Tarjeta Electrónica Para Barreras XBS6M Y XBF4M",34.17,18.44,37,499,66066,37,499,66066,1,https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBSFS7PCB/XBSFS7PCB-h.PNG,"<div class=""row default_padding_bottom""> <div class=""col-sm-6""> <h2>Tarjeta electronica para barreras AccessPRO</h2> <h2>Compatible con los modelos:</h2> <ul> <li>XBF-4ML o KT-XBF-4ML</li> <li>XBF-4MR o KT-XBF-4MR</li> <li>XBS-6ML o KT-XBS-6ML</li> <li>XBS-6MR o KT-XBS-6MR</li> </ul> <h2>Notas adicionales:</h2> <ul> <li>Refaccion con un a&ntilde;o de garantia contra defectos de fabricacion.&nbsp;</li> <li>Defectos por mal manejo o descargas electricas invalidan la garantia</li> </ul> </div> <div class=""col-sm-6""><img class=""img-responsive"" src=""https://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPRO/XBSFS7PCB/XBSFS7PCB-p.PNG"" /></div> </div> <hr />",Su_Precio,ok,
XBS-FS-PCB,ACCESSPRO,"Tarjeta Electrónica Para Barreras Vehiculares XBS-5000, XBF-3000, XBS-5002, XBF-3002, XBS-4M-LA y XBS-4M-RA",37.20,18.44,37,499,66066,37,499,66066,0,http://ftp3.syscom.mx/usuarios/fotos/BancoFotografiasSyscom/ACCESSPROINDUSTRIAL/XBSFSPCB/XBSFSPCB-h.PNG,"<p>Refaccion PCB /Compatible con XBS5000 / XBF3000</p>",Su_Precio,ok,
